ticker_a,ticker_b,sector,pvalue,test_stat,hedge_ratio,orientation,half_life,sharpe,annualized_return,annualized_volatility,total_return,max_drawdown,n_trades,win_rate,avg_holding_days,gross_pnl,total_costs,net_pnl
D,NWE,utilities_top50,0.03356847708311758,-3.48696567554579,0.05932508541338114,D on NWE,15.895617651207694,0.24016916131004276,0.035722431344609194,0.1487386271815883,0.14218094697874215,-0.30290897288280483,32,0.6875,15.5625,0.2382284351706645,0.09604748819192245,0.14218094697874206
AEP,ORA,utilities_top50,0.024530804110773324,-3.5995818198151786,0.11446550566625047,AEP on ORA,23.685953223240492,0.22757519411662205,0.029367534336921457,0.12904541046715276,0.1168874481743342,-0.17140383574758045,36,0.6666666666666666,13.972222222222221,0.2253718403488109,0.10848439217447658,0.11688744817433426
ATO,FE,utilities_top50,0.011130602496170457,-3.8635128469387907,0.8874021565900468,ATO on FE,13.55994378590626,0.2185407935938638,0.016737183087907295,0.07658608176838452,0.06661664538559928,-0.12724688431182674,30,0.6666666666666666,13.833333333333334,0.15696408088600977,0.09034743550041051,0.06661664538559925
D,ORA,utilities_top50,0.022288971705646032,-3.6330088821879336,0.07273273267723407,D on ORA,15.127577784041868,0.21709958939615753,0.028928844331986035,0.1332514926096772,0.11514139232135712,-0.2531570310879657,33,0.6666666666666666,13.272727272727273,0.2139980287242331,0.09885663640287592,0.11514139232135719
D,EXC,utilities_top50,0.023171093239306478,-3.619523457678093,0.0834131576091912,D on EXC,15.420056265557811,0.21361171643839427,0.03113851814325335,0.14577158342451557,0.12393624483207584,-0.31694014653666946,32,0.6875,15.0625,0.2198988393910214,0.09596259455894547,0.12393624483207591
AEP,VST,utilities_top50,0.022923727717599263,-3.623259594751106,0.04561970793728975,AEP on VST,23.53744028541073,0.19707362227546,0.02804432665694972,0.1423038067354885,0.11162087157508163,-0.18859272748973965,34,0.6764705882352942,14.823529411764707,0.21413156988038692,0.10251069830530533,0.11162087157508163
D,IDA,utilities_top50,0.04774904449890954,-3.3537853274343954,0.15831661779235753,D on IDA,18.21744929042257,0.17760980239359006,0.018470998853382707,0.10399763191251275,0.07351750734104306,-0.24827110062883362,33,0.696969696969697,14.878787878787879,0.17248918327485813,0.09897167593381502,0.07351750734104308
D,POR,utilities_top50,0.038018937476943425,-3.4407778981137023,0.13345172871700442,D on POR,16.5678248177492,0.17178717957542836,0.023313098416804255,0.13570918664840143,0.09278983219069313,-0.2550480514790978,30,0.6333333333333333,16.033333333333335,0.18284000362756686,0.09005017143687373,0.09278983219069309
NWE,SR,utilities_top50,0.005483034383596599,-4.081141048217891,0.7233766963178915,NWE on SR,15.199633997211006,0.16525206573784473,0.010558685828599246,0.06389442565486296,0.04202524557970255,-0.08691134706084802,35,0.5714285714285714,13.142857142857142,0.14705437392016363,0.10502912834046116,0.04202524557970257
AEP,NEE,utilities_top50,0.039507405657998006,-3.4263456101583816,0.1566525196638087,AEP on NEE,24.68596806821658,0.16336391020788116,0.0196010705201978,0.11998409254072927,0.07801537195142219,-0.18128213631404544,33,0.6666666666666666,14.272727272727273,0.17754770846641385,0.09953233651499169,0.0780153719514222
AEP,AES,utilities_top50,0.023996555713881963,-3.607300507855358,0.37145152189837777,AEP on AES,23.267192025001794,0.15576199523423348,0.020585426975127656,0.13215949721349857,0.08193326688909935,-0.16502147727952976,34,0.6470588235294118,14.647058823529411,0.18444178557101915,0.10250851868191982,0.08193326688909933
D,FE,utilities_top50,0.02950478620980477,-3.533917752455935,0.1233951346520759,D on FE,15.8521784695137,0.15562892234944584,0.02153476957246022,0.13837254186022385,0.08571180111578414,-0.313157820854164,30,0.7,15.866666666666667,0.17576945248272782,0.09005765136694362,0.08571180111578414
AEP,NJR,utilities_top50,0.023554735885159828,-3.6137966951878058,0.12776865191297243,AEP on NJR,24.283828442294503,0.14661822729260282,0.020027542528010114,0.1365965398561366,0.0797127982364847,-0.18368427121486264,36,0.6666666666666666,14.333333333333334,0.1882700342154251,0.10855723597894039,0.07971279823648467
D,OTTR,utilities_top50,0.020330893580128365,-3.6646801320648774,0.06537140889910109,D on OTTR,15.443468052021627,0.1307464996155479,0.018956356688256983,0.14498557700586243,0.07544930856476886,-0.29647684488026893,33,0.696969696969697,15.181818181818182,0.17443513138483574,0.09898582282006689,0.07544930856476889
ES,WEC,utilities_top50,0.015211592520166956,-3.762200451312308,0.8481824017790364,ES on WEC,21.175039205179317,0.09435884683552195,0.005586148230799856,0.059201107454578565,0.02223375664877879,-0.1076372816230915,32,0.65625,16.0,0.11881734035595609,0.09658358370717725,0.022233756648778795
D,PNW,utilities_top50,0.019216086365991918,-3.683917412224769,0.0025302312784539244,D on PNW,14.915319600653973,0.08701112259941987,0.013787010758178484,0.15845113068648545,0.054874491231956424,-0.32741871872288686,34,0.6764705882352942,14.5,0.15681183575425933,0.10193734452230285,0.05487449123195648
AWK,NEE,utilities_top50,0.006940431784623824,-4.010375136137722,1.8795620216436688,AWK on NEE,16.911299520221796,0.03852462800980035,0.0030740693085561806,0.07979491217343261,0.012235283795562893,-0.14593473374589128,26,0.6153846153846154,15.384615384615385,0.09021231321754357,0.07797702942198062,0.012235283795562959
AEP,ETR,utilities_top50,0.002522982454309658,-4.304101454015931,1.033974186217623,AEP on ETR,9.15649385480563,0.02623038354214006,0.001761388366797143,0.06715069049476188,0.007010605285307676,-0.15872482989564585,32,0.5625,14.0625,0.10354282635838194,0.09653222107307437,0.007010605285307607
AEP,NI,utilities_top50,0.03810122931968489,-3.439967714611471,1.623985588492778,AEP on NI,31.78478240817587,0.021102989766722688,0.0014977249522001295,0.07097216881381863,0.005961183043875912,-0.1493333867910528,32,0.59375,17.03125,0.10244745072664366,0.0964862676827677,0.005961183043875938
D,OGS,utilities_top50,0.020137575425706235,-3.667949109978126,0.008843051118959763,D on OGS,15.07367782622511,0.011289812837318388,0.0017847281994931294,0.15808306348478376,0.00710350152417305,-0.36826844792941005,33,0.6363636363636364,15.0,0.10596590153331982,0.09886240000914683,0.007103501524173061
AEP,CPK,utilities_top50,0.024198108911165712,-3.6043712629655316,0.11952030938782372,AEP on CPK,24.742882029532304,0.004371457160173631,0.0005011985844404486,0.11465252113337455,0.001994849921403849,-0.18011601335889127,32,0.6875,14.875,0.09861773017391356,0.09662288025250969,0.001994849921403863
AEP,AWK,utilities_top50,0.0448333910020201,-3.3781720307806364,0.09075059653153929,AEP on AWK,25.896435960051054,-0.019284835819591183,-0.0023380722319507902,0.12123889743336974,-0.009305898605740645,-0.18316039425177066,35,0.6285714285714286,14.885714285714286,0.09622437114585261,0.10553026975159327,-0.009305898605740678
AEP,OGE,utilities_top50,0.02331733559768936,-3.6173308494916174,0.6511616394270898,AEP on OGE,24.299744126837773,-0.056243030187672585,-0.00541565785471271,0.09629029297748828,-0.021555177889987495,-0.15599081168013118,34,0.5882352941176471,14.147058823529411,0.08083604679759178,0.10239122468757918,-0.021555177889987426
AEP,FE,utilities_top50,0.029154671903907595,-3.538216155479307,0.5706669309747711,AEP on FE,24.072708901715483,-0.1012105686146807,-0.010553669640255095,0.10427438344343297,-0.042005280353872465,-0.19952210188124042,32,0.625,15.625,0.05446758870095395,0.09647286905482637,-0.04200528035387247
PCG,PPL,utilities_top50,0.02151224825376988,-3.6452714593879287,0.1056446346274149,PCG on PPL,29.775385748070654,-0.10453723742161287,-0.015614308625751028,0.1493659963748267,-0.06214742679217572,-0.2940021125098352,31,0.6129032258064516,14.32258064516129,0.03102208605728429,0.09316951284945992,-0.062147426792175636
PCG,TXNM,utilities_top50,0.022194984921910705,-3.6344728186489212,0.03050860521136678,PCG on TXNM,29.710104545605123,-0.12350874262276057,-0.02178639183928269,0.1763955439642524,-0.08671329767777992,-0.28726011318509936,33,0.6666666666666666,13.515151515151516,0.01245880984878567,0.09917210752656554,-0.08671329767777985
D,WEC,utilities_top50,0.0072086013838548145,-3.998844253001183,0.4343316441283436,D on WEC,9.573308078032902,-0.16544457422274794,-0.01033191571997446,0.06244940801784158,-0.041122664552120575,-0.199313421774158,28,0.5714285714285714,15.035714285714286,0.04287007052916377,0.08399273508128433,-0.04112266455212059
ATO,ED,utilities_top50,0.04451714590640474,-3.380895502692763,0.9011052162023849,ATO on ED,18.447665785794104,-0.18509128765747157,-0.009452155266469114,0.0510675320599703,-0.03762107830265286,-0.10588992869355374,32,0.625,14.25,0.05872239996357626,0.09634347826622909,-0.03762107830265282
FE,POR,utilities_top50,0.018292568148929968,-3.7006057863832407,0.8534615388966724,FE on POR,22.32599421046784,-0.21393730604066222,-0.013842143766743474,0.06470187001472551,-0.05509392935731629,-0.12387862512990633,32,0.59375,15.84375,0.040922774443437476,0.09601670380075378,-0.0550939293573163
AEP,EIX,utilities_top50,0.010202459367177319,-3.891130326165124,0.6807318291398529,AEP on EIX,19.00536656590457,-0.2541512382682921,-0.019924683271287602,0.0783969553209665,-0.07930340206786296,-0.20919436716104,32,0.59375,14.28125,0.01756139746325149,0.09686479953111443,-0.07930340206786295
AEP,EXC,utilities_top50,0.0330701914022434,-3.492454238293263,0.6569565250045855,AEP on EXC,26.057338166121347,-0.2691156158976209,-0.023292440451697614,0.08655179809617111,-0.09270761021052662,-0.1662701211284645,33,0.6060606060606061,14.212121212121213,0.006905405643735381,0.09961301585426204,-0.09270761021052666
AEE,AWK,utilities_top50,0.018389112847939572,-3.698827161935846,0.2237929023970672,AEE on AWK,14.696853567416698,-0.28797996372121926,-0.02240996305963082,0.07781778555026461,-0.08919521011432426,-0.22250537004303028,35,0.5428571428571428,14.057142857142857,0.015850197111538393,0.10504540722586267,-0.0891952101143243
D,MDU,utilities_top50,0.040106367202562346,-3.4206664150005652,0.8847667298252322,D on MDU,15.11644255852453,-0.29901052523159277,-0.037381450512989044,0.12501717283709654,-0.1487841066052699,-0.34988054511723465,31,0.5806451612903226,16.225806451612904,-0.055818925461119155,0.09296518114415064,-0.14878410660526983
SRE,UGI,utilities_top50,0.041243905004197765,-3.410073174933187,0.182593551930679,SRE on UGI,26.939068585553525,-0.31971117195939025,-0.04437556368381162,0.13879891469494288,-0.17662178720183752,-0.2842576024714413,33,0.5757575757575758,14.757575757575758,-0.07721658290325542,0.09940520429858204,-0.17662178720183744
CMS,CWEN,utilities_top50,0.027799258552690737,-3.55528419773476,0.42818959734866036,CMS on CWEN,18.86782930852492,-0.3233107871094527,-0.03062913035775654,0.09473587513610378,-0.12190880059059447,-0.23404515796108916,29,0.6551724137931034,13.793103448275861,-0.03469339237462502,0.08721540821596949,-0.12190880059059445
CPK,DUK,utilities_top50,0.02276172180633223,-3.6257254323650026,1.9098607525725735,CPK on DUK,21.164448314392388,-0.36099952172332356,-0.021923550590766564,0.060730137497437366,-0.08725921127991612,-0.1840292804920023,30,0.5666666666666667,14.2,0.0026721085171492413,0.08993131979706535,-0.08725921127991611
AEP,SRE,utilities_top50,0.00026608797906034064,-4.885282587454468,0.9108058079395298,AEP on SRE,10.633456555384736,-0.3866579011349366,-0.031851878641655014,0.0823774156642393,-0.1267755328475396,-0.21034555115748854,29,0.4482758620689655,15.96551724137931,-0.03919262622782785,0.08758290661971174,-0.1267755328475396
AEP,PPL,utilities_top50,0.0199076920772976,-3.6718721502172382,1.712245400171025,AEP on PPL,23.061788271560765,-0.39875568774254716,-0.025269629226185336,0.06337120698952999,-0.10057713537247576,-0.14404693099526356,31,0.5483870967741935,12.161290322580646,-0.007056547155745291,0.09352058821673045,-0.10057713537247574
PCG,PNW,utilities_top50,0.005048344422652893,-4.10557696894504,0.2795419424206464,PCG on PNW,23.81896427978261,-0.400161231343311,-0.031694284698975304,0.07920378641524065,-0.1261482839407628,-0.20680901901174376,30,0.7,13.066666666666666,-0.03580239456483454,0.0903458893759282,-0.12614828394076272
D,XEL,utilities_top50,0.04638260801955187,-3.365056117330525,0.5530127971580201,D on XEL,11.296434894865676,-0.45506890484976886,-0.03143766258346507,0.06908330199762504,-0.12512688718736295,-0.2131642602803403,30,0.5666666666666667,14.766666666666667,-0.03554699236077909,0.08957989482658388,-0.12512688718736298
AEP,OTTR,utilities_top50,0.013803207470897364,-3.7941023027287293,0.3135919361696589,AEP on OTTR,23.944723162283218,-0.46884701977162635,-0.053250035478349174,0.11357656811871615,-0.2119435935904136,-0.3354404622247614,28,0.4642857142857143,17.428571428571427,-0.12769989222387887,0.08424370136653477,-0.21194359359041365
PCG,POR,utilities_top50,0.012639828576641355,-3.822704490277924,0.18968469989526712,PCG on POR,28.383553414839213,-0.48660919740130437,-0.056458309200245096,0.11602392536301404,-0.22471303225335648,-0.36132442630037387,28,0.5714285714285714,16.75,-0.14070765733797355,0.08400537491538296,-0.22471303225335656
AEP,WTRG,utilities_top50,0.04509259021400182,-3.3759516975339308,0.8260508381127387,AEP on WTRG,25.081076033186378,-0.5240242609326123,-0.04516323291603588,0.0861853854545939,-0.17975683577295232,-0.22136486765383945,36,0.6666666666666666,14.38888888888889,-0.07151707669069127,0.10823975908226105,-0.1797568357729523
AEP,POR,utilities_top50,0.04643172099773689,-3.3646462902272454,0.7033458580702571,AEP on POR,27.21344131650379,-0.5815245328365642,-0.0506635638687636,0.08712197165893679,-0.20164902603321386,-0.22879564147994247,30,0.5,16.6,-0.11131231588268344,0.09033671015053049,-0.20164902603321386
AEP,AWR,utilities_top50,0.013213651872053525,-3.8083180457101564,0.42228409110149684,AEP on AWR,22.499772908097523,-0.5992683023386441,-0.05665313943607472,0.0945371867909347,-0.22548848751739264,-0.25603128793537855,35,0.6,15.971428571428572,-0.1203078186040452,0.10518066891334742,-0.22548848751739256
AEP,AVA,utilities_top50,0.021069996372602724,-3.652426243642157,0.948971997895745,AEP on AVA,23.909254451689733,-0.6053375829928441,-0.05006686143271411,0.08270899220428211,-0.1992740556230645,-0.24267978536177182,29,0.6206896551724138,15.379310344827585,-0.11135713240933548,0.08791692321372906,-0.19927405562306452
PCG,SWX,utilities_top50,0.04082346174323604,-3.4139597323447695,0.2716000934058793,PCG on SWX,23.433260430775725,-0.642739807899161,-0.06922855731984802,0.10770852601479018,-0.27554064679288715,-0.3464329257429968,31,0.6129032258064516,15.225806451612904,-0.18207005485560832,0.09347059193727879,-0.27554064679288715
SO,WTRG,utilities_top50,0.011121462507410241,-3.863774635302178,1.2445003010354394,SO on WTRG,18.040399052313447,-0.6439870998803819,-0.03753193644514194,0.058280571850140094,-0.1493830645018943,-0.2048607431086633,31,0.6774193548387096,15.387096774193548,-0.056149145552788625,0.09323391894910558,-0.14938306450189434
PCG,VST,utilities_top50,0.010534080924324793,-3.881014511723892,0.56296129148116,PCG on VST,25.72126463764335,-0.7069506559322902,-0.21587958662496026,0.30536726264192987,-0.8592350213683935,-1.0538262346854288,29,0.5862068965517241,17.482758620689655,-0.7707141131560538,0.08852090821233964,-0.8592350213683932
AEP,IDA,utilities_top50,0.017709138415887563,-3.7115323093153654,0.4824518289883534,AEP on IDA,29.130110965759908,-0.7380020569845462,-0.05455640990915237,0.0739244686282694,-0.21714317118603105,-0.26482676097959446,33,0.5151515151515151,16.03030303030303,-0.11719768417977793,0.09994548700625311,-0.21714317118603108
AEP,MDU,utilities_top50,0.02369689803249342,-3.6116950490971087,2.0783257043246386,AEP on MDU,20.84527965766389,-0.7388798561119759,-0.07669399193729781,0.10379764897214219,-0.30525426155995916,-0.39819543753864206,32,0.59375,16.9375,-0.2087191117288028,0.09653514983115635,-0.3052542615599591
CNP,UGI,utilities_top50,0.014781404676086572,-3.771658206155305,0.5673515819702862,CNP on UGI,15.363294054337564,-1.1236246494304225,-0.10460250534170798,0.09309381508738894,-0.4163345748322742,-0.44989955643235713,21,0.38095238095238093,26.428571428571427,-0.3531732735816322,0.0631613012506422,-0.41633457483227426
